author,date,title,abstract,url,eprint
F Wang and Z Shen and F Yu,2006,Research of Realizing Logistics Scheduling Agility on the Basis of Semi-Hierarchical Control Mechanisma,"For the difficulties happened in the research of logistics scheduling optimization problems and in the system design of agility scheduling DSS, and for the purpose of reducing the complexity and improving the solving efficiency of research problems, the paper proposes a …",https://ieeexplore.ieee.org/abstract/document/4028166/,
C Sai-min,2007,Shop Logistics Scheduling in the Manufacturing Enterprises Based on Multi-agent,"… of Automation,Tsinghua University,Beijing, 100084);INTELLIGENT WORKSHOP SCHEDULING
WITH MACHINE LEARNING[J];COMPUTER … Multi-agent System Based on RMM and Bayesian
Learning[J];Control … China);Research on Model-building Method of Logistics System[J … 
",http://en.cnki.com.cn/Article_en/CJFDTotal-QGJX200703043.htm,
C Fei and C Yan and Z Li-wei,2007,Model for selecting location of logistics distribution center,"… [2] Fogel, DB, Evolutionary computation: toward a new philosophy of machine intelligence, IEEE
Neural … Yi-Jun Li; Jin-Ying Sun, Research on logistics distribution center … electronic commerce,
Proceedings of 2005 International Conference on Machine Learning and Cybernetics … 
",https://ieeexplore.ieee.org/abstract/document/4443464/,
S Robak and B Franczyk and M Robak,2014,Research Problems Associated with Big Data Utilization in Logistics and Supply Chains Design and Management.,"… streams from Web queries, social media updates, data streams from machines' communication
or … people with basic knowledge of statistics and advantageously also machine learning, who
should … mining will be higher than gained from conventional business intelligence due to … 
",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.651.2726&rep=rep1&type=pdf#page=257,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.651.2726&rep=rep1&type=pdf#page=257
B Haid,1972,Medical care at winter olympic games: logistics,"… Download PDF Cite This Citation. Haid B. Medical Care at Winter Olympic Games: Logistics.
JAMA. 1972;221(9):990–992 … Purchase access. Subscribe to JN Learning for one year. Buy this
activity. Sign in to download free article PDFs. Sign in to access your subscriptions … 
",https://jamanetwork.com/journals/jama/article-abstract/344131,
T Borgi and N Zoghlami and M Abed,2017,Big data for transport and logistics: A review,"… takes full advantage of the high communication technologies such as the Machine to Machine
Communication (M2M … Predictive Main- tenance analyses data gathered from real-time monitoring
of vehicles or machines to predict … Learning Spark: Lightning-Fast Big Data Analytics … 
",https://ieeexplore.ieee.org/abstract/document/7983742/,https://www.researchgate.net/profile/Nesrine_Zoghlami/publication/318692922_Big_data_for_transport_and_logistics_A_review/links/5abe5985a6fdcccda659f554/Big-data-for-transport-and-logistics-A-review.pdf
MA Figliozzi and HS Mahmassani and P Jaillet,2008,"Repeated auction games and learning dynamics in electronic logistics marketplaces: Complexity, bounded rationality, and regulation through information","… 1 The University of Sydney, The Institute of Transport and Logistics Studies, Faculty of Economics
& Business, Sydney, NSW 2006, Australia miguel@itls … Reinforcement learning and fictitious play
are analyzed and adapted to the particularities of a transportation marketplace … 
",https://link.springer.com/content/pdf/10.1007/978-3-540-75261-5_7.pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.501.2506&rep=rep1&type=pdf
JO Berndt and O Herzog,2013,Distributed reinforcement learning for optimizing resource allocation in autonomous logistics processes,"This paper examines multi-agent coordination for resource allocation tasks in autonomous logistics processes. It identifies requirements for the learning of optimal behavior in a multi-agent setting. Based on a real-world logistics application, the paper distinguishes between …",https://link.springer.com/chapter/10.1007/978-3-642-35966-8_36,https://www.researchgate.net/profile/Otthein_Herzog/publication/299727378_Distributed_Reinforcement_Learning_for_Optimizing_Resource_Allocation_in_Autonomous_Logistics_Processes/links/58ce3f70a6fdcc5cccbbf52b/Distributed-Reinforcement-Learning-for-Optimizing-Resource-Allocation-in-Autonomous-Logistics-Processes.pdf
L Qin and H Zhang and J Zhang and L Zhu,2008,The application of RFID in logistics information system,"… & Strategies of Information Management,2007, pp.7-10 [5] Jiang Jia, Wang Zhanjing, Qin Lele,
On the Manpower Dispatch in Logistics Enterprises by Generalized Fuzzy Assignment Problem,
Proceedings of 2006 International Conference on Machine Learning and Cybernetics … 
",https://ieeexplore.ieee.org/abstract/document/4686453/,
T Wuest and C Irgens and KD Thoben,2014,An approach to monitoring quality in manufacturing using supervised machine learning on product state data,"… Y) and D (country Z). As this adds further complexity to the manufacturing itself by involving
additional logistics and information … The approach to utilize combined cluster analysis and
supervised machine learning on product state data described in the following “Supervised … 
",https://link.springer.com/article/10.1007/s10845-013-0761-y,
JR Bock and TW Brotherton and D Gass,2005,Ontogenetic reasoning system for autonomic logistics,"… The application of reinforcement learning to induction from databases is an exciting topic of
machine learning research that naturally integrates with … [5] S. Russell and P. Norvig, Artificial
Intelligence: A Modern … [6] R. Sutton and A. Barto, Reinforcement Learning: An Introduction … 
",https://ieeexplore.ieee.org/abstract/document/1559677/,https://apps.dtic.mil/dtic/tr/fulltext/u2/a508352.pdf
Y Zhang and Z Guo and J Lv and Y Liu,2018,A framework for smart production-logistics systems based on CPS and industrial IoT,"… The proposed ATC model is used to configure the manufacturing resources including machines
and material handling systems composed of vehicles, according to the pro- cessing … 4, the logistics
is triggered by the production when a job is being processed on a machine … 
",https://ieeexplore.ieee.org/abstract/document/8375735/,https://core.ac.uk/download/pdf/161514346.pdf
D Simić and S Simić,2012,Hybrid artificial intelligence approaches on vehicle routing problem in logistics distribution,"… Its main characteristic is the exclusive reinforcement of the best tour found at the current … 6(1),
80–91 (1959) 2. Abraham, A., Corchado, E., Corchado, JM: Hybrid Learning Machines … In:
Proceedings of the Fifth International Conference on Machine Learning and Cybernetics, pp … 
",https://link.springer.com/chapter/10.1007/978-3-642-28942-2_19,
DA Döppner and RW Gregory and D Schoder and H Siejka,2016,Exploring design principles for human-machine symbiosis: insights from constructing an air transportation logistics artifact,"… What these goals of (learning and increasingly intelligent) machines might be, precisely, has
not yet … based on the rationale of human centeredness and the idea that machines primarily aid …
that the artifact should encourage human expert users to feed the machine with new … 
",https://aisel.aisnet.org/icis2016/GeneralIS/Presentations/13/,https://www.researchgate.net/profile/Robert_Gregory2/publication/308611625_Exploring_Design_Principles_for_Human-Machine_Symbiosis_Insights_from_Constructing_an_Air_Transportation_Logistics_Artifact/links/57f26ced08ae91deaa58fa1c/Exploring-Design-Principles-for-Human-Machine-Symbiosis-Insights-from-Constructing-an-Air-Transportation-Logistics-Artifact.pdf
C Chakraborty and A Joseph,2017,Machine learning at central banks,"… neural networks, tree models, random forests and support vector machines … A natural appeal
of reinforcement learning in a policy context is the explicit inclusion of time, which many … A possible
definition of big data in line with many machine learning applications is large-volume … 
",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3031796,https://pdfs.semanticscholar.org/3382/4eb2d0a9dd912e90c845ffa9f128e20257be.pdf
P Tsangaratos and I Ilia,2016,Comparison of a logistic regression and Naïve Bayes classifier in landslide susceptibility assessments: The influence of models complexity and training dataset size,"… The present paper focuses on the quantitative methods that utilize statistical or probabilistic models
and also Machine Learning and Data Mining methods, to assess the role of landslide – causative
variables. Particular, the study addresses two methods, Logistic Regression (LR … 
",https://www.sciencedirect.com/science/article/pii/S0341816216302090,
S Lu and H Han and J Dong,2007,Adaptability of SVR Time Series Analysis Used in Forecasting of Logistics Demand,"… Support vector machines as originally introduced by Vapnik within the area of statistical learned
theory and structural risk minimization have been proven to work … Asymptotic behaviors of support
vector machines with Gaussian kernel … Tom M.Mitchell (2003) Machine Learning … 
",https://ascelibrary.org/doi/abs/10.1061/40932(246)213,
D Yang and Y Cheng and Y Liu,2009,A method for forecasting regional logistics demand based on support vector machine and its application,"… SVM is a machine learning algorithm based on statistical learning theory which is for small-sample …
Cao,LJ,Tay,FE(2000).“Feature selection for support vector machines in financial time series
forecasting.” Intelligent Data Engineering and Automated Learning: Data
",https://ascelibrary.org/doi/abs/10.1061/40996(330)221,
SCH Hoi and R Jin and MR Lyu,2009,Batch mode active learning with applications to text categorization and image retrieval,"… semantic gap is relevance feedback, in which a classification model is learned from the … During
the past years, a variety of machine learning algorithms have been proposed for relevance … learn-
ing [33], boosting [34], discriminant analysis [35], support vector machines [36], [37 … 
",https://ieeexplore.ieee.org/abstract/document/4798162/,http://www.cse.cuhk.edu.hk/~lyu/paper_pdf/TKDE_BMAL_minor_revision.pdf
